time,flex0,flex1,flex2,flex3,flex4,gyro
147.765,26.00,27.00,28.00,29.00,25.00,-45.00
147.8,27.00,28.00,29.00,30.00,26.00,-43.20
147.84,27.00,28.00,29.00,30.00,26.00,-43.20
147.887,28.00,29.00,30.00,31.00,27.00,-41.40
147.924,28.00,29.00,30.00,31.00,27.00,-41.40
147.96,28.00,29.00,30.00,31.00,27.00,-41.40
148.005,29.00,30.00,31.00,32.00,28.00,-39.60
148.044,29.00,30.00,31.00,32.00,28.00,-39.60
148.081,30.00,31.00,32.00,33.00,29.00,-37.80
148.126,30.00,31.00,32.00,33.00,29.00,-37.80
148.164,31.00,32.00,33.00,34.00,30.00,-36.00
148.201,31.00,32.00,33.00,34.00,30.00,-36.00
148.242,31.00,32.00,33.00,34.00,30.00,-36.00
148.284,32.00,33.00,34.00,35.00,31.00,-34.20
148.321,32.00,33.00,34.00,35.00,31.00,-34.20
148.365,33.00,34.00,35.00,36.00,32.00,-32.40
