time,flex0,flex1,flex2,flex3,flex4,gyro
0.392,73.00,74.00,75.00,76.00,72.00,39.60
0.435,73.00,74.00,75.00,76.00,72.00,39.60
0.472,74.00,75.00,76.00,77.00,73.00,41.40
0.509,74.00,75.00,76.00,77.00,73.00,41.40
0.551,74.00,75.00,76.00,77.00,73.00,41.40
0.593,75.00,76.00,77.00,78.00,74.00,43.20
0.633,75.00,76.00,77.00,78.00,74.00,43.20
0.671,76.00,77.00,78.00,79.00,75.00,45.00
0.713,76.00,77.00,78.00,79.00,75.00,45.00
0.75,76.00,77.00,78.00,79.00,75.00,45.00
0.794,77.00,78.00,79.00,80.00,76.00,46.80
0.833,77.00,78.00,79.00,80.00,76.00,46.80
0.87,77.00,78.00,79.00,80.00,76.00,46.80
0.916,78.00,79.00,80.00,81.00,77.00,48.60
0.953,78.00,79.00,80.00,81.00,77.00,48.60
0.989,79.00,80.00,81.00,82.00,78.00,50.40
1.031,79.00,80.00,81.00,82.00,78.00,50.40
1.073,79.00,80.00,81.00,82.00,78.00,50.40
1.111,80.00,81.00,82.00,83.00,79.00,52.20
1.155,80.00,81.00,82.00,83.00,79.00,52.20
1.193,80.00,81.00,82.00,83.00,79.00,52.20
1.232,81.00,82.00,83.00,84.00,80.00,54.00
1.276,81.00,82.00,83.00,84.00,80.00,54.00
0.027,82.00,83.00,84.00,85.00,81.00,55.80
0.07,82.00,83.00,84.00,85.00,81.00,55.80
0.114,82.00,83.00,84.00,85.00,81.00,55.80
0.153,83.00,84.00,85.00,86.00,82.00,57.60
0.19,83.00,84.00,85.00,86.00,82.00,57.60
0.234,84.00,85.00,86.00,87.00,83.00,59.40
0.273,84.00,85.00,86.00,87.00,83.00,59.40
0.315,84.00,85.00,86.00,87.00,83.00,59.40
0.355,85.00,86.00,87.00,88.00,84.00,61.20
0.393,85.00,86.00,87.00,88.00,84.00,61.20
0.43,85.00,86.00,87.00,88.00,84.00,61.20
0.475,86.00,87.00,88.00,89.00,85.00,63.00
0.513,86.00,87.00,88.00,89.00,85.00,63.00
0.553,86.00,87.00,88.00,89.00,85.00,63.00
0.596,87.00,88.00,89.00,90.00,86.00,64.80
0.633,87.00,88.00,89.00,90.00,86.00,64.80
0.67,88.00,89.00,90.00,91.00,87.00,66.60
0.715,88.00,89.00,90.00,91.00,87.00,66.60
0.753,88.00,89.00,90.00,91.00,87.00,66.60
0.79,89.00,90.00,91.00,92.00,88.00,68.40
0.836,89.00,90.00,91.00,92.00,88.00,68.40
0.874,90.00,91.00,92.00,93.00,89.00,70.20
0.91,90.00,91.00,92.00,93.00,89.00,70.20
0.952,90.00,91.00,92.00,93.00,89.00,70.20
0.993,91.00,92.00,93.00,94.00,90.00,72.00
1.029,91.00,92.00,93.00,94.00,90.00,72.00
1.067,91.00,92.00,93.00,94.00,90.00,72.00
1.113,92.00,93.00,94.00,95.00,91.00,73.80
1.148,92.00,93.00,94.00,95.00,91.00,73.80
1.192,92.00,93.00,94.00,95.00,91.00,73.80
1.231,93.00,94.00,95.00,96.00,92.00,75.60
1.27,93.00,94.00,95.00,96.00,92.00,75.60
1.315,94.00,95.00,96.00,97.00,93.00,77.40
0.033,94.00,95.00,96.00,97.00,93.00,77.40
0.07,94.00,95.00,96.00,97.00,93.00,77.40
0.108,95.00,96.00,97.00,98.00,94.00,79.20
0.154,95.00,96.00,97.00,98.00,94.00,79.20
0.188,96.00,97.00,98.00,99.00,95.00,81.00
0.235,96.00,97.00,98.00,99.00,95.00,81.00
0.272,96.00,97.00,98.00,99.00,95.00,81.00
0.31,97.00,98.00,99.00,100.00,96.00,82.80
0.353,97.00,98.00,99.00,100.00,96.00,82.80
0.393,97.00,98.00,99.00,100.00,96.00,82.80
0.428,98.00,99.00,100.00,101.00,97.00,84.60
0.467,98.00,99.00,100.00,101.00,97.00,84.60
0.513,99.00,100.00,101.00,102.00,98.00,86.40
0.552,99.00,100.00,101.00,102.00,98.00,86.40
0.594,99.00,100.00,101.00,102.00,98.00,86.40
0.633,100.00,101.00,102.00,103.00,99.00,88.20
0.674,100.00,101.00,102.00,103.00,99.00,88.20
0.712,101.00,102.00,103.00,104.00,100.00,90.00
0.753,101.00,102.00,103.00,104.00,100.00,90.00
0.793,101.00,102.00,103.00,104.00,100.00,90.00
0.833,1.00,2.00,3.00,4.00,0.00,-90.00
0.871,1.00,2.00,3.00,4.00,0.00,-90.00
0.91,1.00,2.00,3.00,4.00,0.00,-90.00
0.953,2.00,3.00,4.00,5.00,1.00,-88.20
0.996,2.00,3.00,4.00,5.00,1.00,-88.20
1.029,3.00,4.00,5.00,6.00,2.00,-86.40
1.076,3.00,4.00,5.00,6.00,2.00,-86.40
1.111,3.00,4.00,5.00,6.00,2.00,-86.40
1.15,4.00,5.00,6.00,7.00,3.00,-84.60
1.194,4.00,5.00,6.00,7.00,3.00,-84.60
1.231,5.00,6.00,7.00,8.00,4.00,-82.80
1.273,5.00,6.00,7.00,8.00,4.00,-82.80
0.033,5.00,6.00,7.00,8.00,4.00,-82.80
0.072,6.00,7.00,8.00,9.00,5.00,-81.00
0.112,6.00,7.00,8.00,9.00,5.00,-81.00
0.152,7.00,8.00,9.00,10.00,6.00,-79.20
0.192,7.00,8.00,9.00,10.00,6.00,-79.20
0.232,7.00,8.00,9.00,10.00,6.00,-79.20
0.274,8.00,9.00,10.00,11.00,7.00,-77.40
0.311,8.00,9.00,10.00,11.00,7.00,-77.40
0.352,9.00,10.00,11.00,12.00,8.00,-75.60
0.394,9.00,10.00,11.00,12.00,8.00,-75.60
0.432,9.00,10.00,11.00,12.00,8.00,-75.60
0.469,10.00,11.00,12.00,13.00,9.00,-73.80
0.51,10.00,11.00,12.00,13.00,9.00,-73.80
0.552,10.00,11.00,12.00,13.00,9.00,-73.80
0.591,11.00,12.00,13.00,14.00,10.00,-72.00
0.634,11.00,12.00,13.00,14.00,10.00,-72.00
0.672,12.00,13.00,14.00,15.00,11.00,-70.20
0.71,12.00,13.00,14.00,15.00,11.00,-70.20
0.753,12.00,13.00,14.00,15.00,11.00,-70.20
0.791,13.00,14.00,15.00,16.00,12.00,-68.40
0.831,13.00,14.00,15.00,16.00,12.00,-68.40
0.873,14.00,15.00,16.00,17.00,13.00,-66.60
0.912,14.00,15.00,16.00,17.00,13.00,-66.60
0.947,14.00,15.00,16.00,17.00,13.00,-66.60
0.994,15.00,16.00,17.00,18.00,14.00,-64.80
1.032,15.00,16.00,17.00,18.00,14.00,-64.80
1.071,15.00,16.00,17.00,18.00,14.00,-64.80
1.115,16.00,17.00,18.00,19.00,15.00,-63.00
1.149,16.00,17.00,18.00,19.00,15.00,-63.00
1.189,17.00,18.00,19.00,20.00,16.00,-61.20
1.234,17.00,18.00,19.00,20.00,16.00,-61.20
1.269,18.00,19.00,20.00,21.00,17.00,-59.40
0.034,18.00,19.00,20.00,21.00,17.00,-59.40
0.079,19.00,20.00,21.00,22.00,18.00,-57.60
0.113,19.00,20.00,21.00,22.00,18.00,-57.60
0.156,19.00,20.00,21.00,22.00,18.00,-57.60
0.197,20.00,21.00,22.00,23.00,19.00,-55.80
0.237,20.00,21.00,22.00,23.00,19.00,-55.80
0.276,21.00,22.00,23.00,24.00,20.00,-54.00
0.32,21.00,22.00,23.00,24.00,20.00,-54.00
0.356,21.00,22.00,23.00,24.00,20.00,-54.00
0.394,22.00,23.00,24.00,25.00,21.00,-52.20
0.439,22.00,23.00,24.00,25.00,21.00,-52.20
0.474,22.00,23.00,24.00,25.00,21.00,-52.20
0.517,23.00,24.00,25.00,26.00,22.00,-50.40
0.56,23.00,24.00,25.00,26.00,22.00,-50.40
0.597,24.00,25.00,26.00,27.00,23.00,-48.60
0.634,24.00,25.00,26.00,27.00,23.00,-48.60
0.679,24.00,25.00,26.00,27.00,23.00,-48.60
0.717,25.00,26.00,27.00,28.00,24.00,-46.80
0.756,25.00,26.00,27.00,28.00,24.00,-46.80
0.797,26.00,27.00,28.00,29.00,25.00,-45.00
0.837,26.00,27.00,28.00,29.00,25.00,-45.00
0.876,26.00,27.00,28.00,29.00,25.00,-45.00
0.917,27.00,28.00,29.00,30.00,26.00,-43.20
0.957,27.00,28.00,29.00,30.00,26.00,-43.20
0.993,28.00,29.00,30.00,31.00,27.00,-41.40
1.036,28.00,29.00,30.00,31.00,27.00,-41.40
1.074,29.00,30.00,31.00,32.00,28.00,-39.60
1.114,29.00,30.00,31.00,32.00,28.00,-39.60
1.156,29.00,30.00,31.00,32.00,28.00,-39.60
1.198,30.00,31.00,32.00,33.00,29.00,-37.80
1.237,30.00,31.00,32.00,33.00,29.00,-37.80
1.279,31.00,32.00,33.00,34.00,30.00,-36.00
1.316,31.00,32.00,33.00,34.00,30.00,-36.00
1.357,32.00,33.00,34.00,35.00,31.00,-34.20
1.399,32.00,33.00,34.00,35.00,31.00,-34.20
1.433,32.00,33.00,34.00,35.00,31.00,-34.20
1.475,33.00,34.00,35.00,36.00,32.00,-32.40
1.517,33.00,34.00,35.00,36.00,32.00,-32.40
1.557,34.00,35.00,36.00,37.00,33.00,-30.60
1.596,34.00,35.00,36.00,37.00,33.00,-30.60
1.638,35.00,36.00,37.00,38.00,34.00,-28.80
1.677,35.00,36.00,37.00,38.00,34.00,-28.80
1.712,36.00,37.00,38.00,39.00,35.00,-27.00
1.759,36.00,37.00,38.00,39.00,35.00,-27.00
1.797,36.00,37.00,38.00,39.00,35.00,-27.00
1.836,37.00,38.00,39.00,40.00,36.00,-25.20
1.879,37.00,38.00,39.00,40.00,36.00,-25.20
1.917,38.00,39.00,40.00,41.00,37.00,-23.40
1.957,38.00,39.00,40.00,41.00,37.00,-23.40
2.0,39.00,40.00,41.00,42.00,38.00,-21.60
2.036,39.00,40.00,41.00,42.00,38.00,-21.60
2.074,39.00,40.00,41.00,42.00,38.00,-21.60
2.116,40.00,41.00,42.00,43.00,39.00,-19.80
2.158,40.00,41.00,42.00,43.00,39.00,-19.80
2.194,41.00,42.00,43.00,44.00,40.00,-18.00
2.237,41.00,42.00,43.00,44.00,40.00,-18.00
2.277,42.00,43.00,44.00,45.00,41.00,-16.20
2.314,42.00,43.00,44.00,45.00,41.00,-16.20
2.359,43.00,44.00,45.00,46.00,42.00,-14.40
2.397,43.00,44.00,45.00,46.00,42.00,-14.40
2.434,43.00,44.00,45.00,46.00,42.00,-14.40
2.473,44.00,45.00,46.00,47.00,43.00,-12.60
2.517,44.00,45.00,46.00,47.00,43.00,-12.60
2.554,45.00,46.00,47.00,48.00,44.00,-10.80
2.599,45.00,46.00,47.00,48.00,44.00,-10.80
2.634,46.00,47.00,48.00,49.00,45.00,-9.00
2.679,46.00,47.00,48.00,49.00,45.00,-9.00
2.715,47.00,48.00,49.00,50.00,46.00,-7.20
2.756,47.00,48.00,49.00,50.00,46.00,-7.20
2.791,47.00,48.00,49.00,50.00,46.00,-7.20
2.831,48.00,49.00,50.00,51.00,47.00,-5.40
2.877,48.00,49.00,50.00,51.00,47.00,-5.40
2.915,49.00,50.00,51.00,52.00,48.00,-3.60
2.959,49.00,50.00,51.00,52.00,48.00,-3.60
2.997,50.00,51.00,52.00,53.00,49.00,-1.80
3.035,50.00,51.00,52.00,53.00,49.00,-1.80
3.072,50.00,51.00,52.00,53.00,49.00,-1.80
3.116,51.00,52.00,53.00,54.00,50.00,0.00
3.152,51.00,52.00,53.00,54.00,50.00,0.00
3.191,52.00,53.00,54.00,55.00,51.00,1.80
3.237,52.00,53.00,54.00,55.00,51.00,1.80
3.276,53.00,54.00,55.00,56.00,52.00,3.60
3.311,53.00,54.00,55.00,56.00,52.00,3.60
3.357,53.00,54.00,55.00,56.00,52.00,3.60
3.395,54.00,55.00,56.00,57.00,53.00,5.40
3.439,54.00,55.00,56.00,57.00,53.00,5.40
3.477,55.00,56.00,57.00,58.00,54.00,7.20
3.514,55.00,56.00,57.00,58.00,54.00,7.20
3.559,56.00,57.00,58.00,59.00,55.00,9.00
3.597,56.00,57.00,58.00,59.00,55.00,9.00
3.637,57.00,58.00,59.00,60.00,56.00,10.80
3.676,57.00,58.00,59.00,60.00,56.00,10.80
3.718,57.00,58.00,59.00,60.00,56.00,10.80
3.753,58.00,59.00,60.00,61.00,57.00,12.60
3.799,58.00,59.00,60.00,61.00,57.00,12.60
3.837,59.00,60.00,61.00,62.00,58.00,14.40
3.877,59.00,60.00,61.00,62.00,58.00,14.40
3.918,60.00,61.00,62.00,63.00,59.00,16.20
3.957,60.00,61.00,62.00,63.00,59.00,16.20
3.997,60.00,61.00,62.00,63.00,59.00,16.20
4.04,61.00,62.00,63.00,64.00,60.00,18.00
4.077,61.00,62.00,63.00,64.00,60.00,18.00
4.116,62.00,63.00,64.00,65.00,61.00,19.80
4.151,62.00,63.00,64.00,65.00,61.00,19.80
4.197,63.00,64.00,65.00,66.00,62.00,21.60
4.232,63.00,64.00,65.00,66.00,62.00,21.60
4.277,64.00,65.00,66.00,67.00,63.00,23.40
4.317,64.00,65.00,66.00,67.00,63.00,23.40
4.355,64.00,65.00,66.00,67.00,63.00,23.40
4.394,65.00,66.00,67.00,68.00,64.00,25.20
4.432,65.00,66.00,67.00,68.00,64.00,25.20
4.48,66.00,67.00,68.00,69.00,65.00,27.00
4.52,66.00,67.00,68.00,69.00,65.00,27.00
4.57,67.00,68.00,69.00,70.00,66.00,28.80
4.606,67.00,68.00,69.00,70.00,66.00,28.80
4.645,68.00,69.00,70.00,71.00,67.00,30.60
4.686,68.00,69.00,70.00,71.00,67.00,30.60
4.726,69.00,70.00,71.00,72.00,68.00,32.40
4.766,69.00,70.00,71.00,72.00,68.00,32.40
4.806,69.00,70.00,71.00,72.00,68.00,32.40
4.846,70.00,71.00,72.00,73.00,69.00,34.20
4.886,70.00,71.00,72.00,73.00,69.00,34.20
4.926,71.00,72.00,73.00,74.00,70.00,36.00
4.965,71.00,72.00,73.00,74.00,70.00,36.00
5.007,72.00,73.00,74.00,75.00,71.00,37.80
5.046,72.00,73.00,74.00,75.00,71.00,37.80
5.086,72.00,73.00,74.00,75.00,71.00,37.80
5.135,73.00,74.00,75.00,76.00,72.00,39.60
5.172,74.00,75.00,76.00,77.00,73.00,41.40
5.211,74.00,75.00,76.00,77.00,73.00,41.40
5.25,74.00,75.00,76.00,77.00,73.00,41.40
5.29,75.00,76.00,77.00,78.00,74.00,43.20
5.33,75.00,76.00,77.00,78.00,74.00,43.20
5.37,76.00,77.00,78.00,79.00,75.00,45.00
5.41,76.00,77.00,78.00,79.00,75.00,45.00
5.451,76.00,77.00,78.00,79.00,75.00,45.00
5.491,77.00,78.00,79.00,80.00,76.00,46.80
5.53,77.00,78.00,79.00,80.00,76.00,46.80
5.57,78.00,79.00,80.00,81.00,77.00,48.60
5.61,78.00,79.00,80.00,81.00,77.00,48.60
5.65,79.00,80.00,81.00,82.00,78.00,50.40
5.69,79.00,80.00,81.00,82.00,78.00,50.40
5.731,80.00,81.00,82.00,83.00,79.00,52.20
5.77,80.00,81.00,82.00,83.00,79.00,52.20
5.81,80.00,81.00,82.00,83.00,79.00,52.20
5.85,81.00,82.00,83.00,84.00,80.00,54.00
5.891,81.00,82.00,83.00,84.00,80.00,54.00
5.93,82.00,83.00,84.00,85.00,81.00,55.80
5.97,82.00,83.00,84.00,85.00,81.00,55.80
6.01,83.00,84.00,85.00,86.00,82.00,57.60
6.05,83.00,84.00,85.00,86.00,82.00,57.60
6.09,83.00,84.00,85.00,86.00,82.00,57.60
6.142,84.00,85.00,86.00,87.00,83.00,59.40
6.171,84.00,85.00,86.00,87.00,83.00,59.40
6.212,85.00,86.00,87.00,88.00,84.00,61.20
6.251,85.00,86.00,87.00,88.00,84.00,61.20
6.292,86.00,87.00,88.00,89.00,85.00,63.00
6.331,86.00,87.00,88.00,89.00,85.00,63.00
6.372,87.00,88.00,89.00,90.00,86.00,64.80
6.412,87.00,88.00,89.00,90.00,86.00,64.80
6.453,87.00,88.00,89.00,90.00,86.00,64.80
6.491,88.00,89.00,90.00,91.00,87.00,66.60
6.531,88.00,89.00,90.00,91.00,87.00,66.60
6.571,89.00,90.00,91.00,92.00,88.00,68.40
6.611,89.00,90.00,91.00,92.00,88.00,68.40
6.654,90.00,91.00,92.00,93.00,89.00,70.20
6.691,90.00,91.00,92.00,93.00,89.00,70.20
6.731,90.00,91.00,92.00,93.00,89.00,70.20
6.772,91.00,92.00,93.00,94.00,90.00,72.00
6.811,91.00,92.00,93.00,94.00,90.00,72.00
6.851,92.00,93.00,94.00,95.00,91.00,73.80
6.892,92.00,93.00,94.00,95.00,91.00,73.80
6.931,93.00,94.00,95.00,96.00,92.00,75.60
6.971,93.00,94.00,95.00,96.00,92.00,75.60
7.011,94.00,95.00,96.00,97.00,93.00,77.40
7.052,94.00,95.00,96.00,97.00,93.00,77.40
7.092,94.00,95.00,96.00,97.00,93.00,77.40
7.144,95.00,96.00,97.00,98.00,94.00,79.20
7.176,95.00,96.00,97.00,98.00,94.00,79.20
7.215,96.00,97.00,98.00,99.00,95.00,81.00
7.255,96.00,97.00,98.00,99.00,95.00,81.00
7.296,97.00,98.00,99.00,100.00,96.00,82.80
7.336,97.00,98.00,99.00,100.00,96.00,82.80
7.376,98.00,99.00,100.00,101.00,97.00,84.60
7.416,98.00,99.00,100.00,101.00,97.00,84.60
7.457,98.00,99.00,100.00,101.00,97.00,84.60
7.496,99.00,100.00,101.00,102.00,98.00,86.40
7.536,99.00,100.00,101.00,102.00,98.00,86.40
7.577,100.00,101.00,102.00,103.00,99.00,88.20
7.616,100.00,101.00,102.00,103.00,99.00,88.20
7.655,101.00,102.00,103.00,104.00,100.00,90.00
7.696,101.00,102.00,103.00,104.00,100.00,90.00
7.736,101.00,102.00,103.00,104.00,100.00,90.00
7.776,1.00,2.00,3.00,4.00,0.00,-90.00
7.815,1.00,2.00,3.00,4.00,0.00,-90.00
7.856,2.00,3.00,4.00,5.00,1.00,-88.20
7.896,2.00,3.00,4.00,5.00,1.00,-88.20
7.933,3.00,4.00,5.00,6.00,2.00,-86.40
7.976,3.00,4.00,5.00,6.00,2.00,-86.40
8.013,3.00,4.00,5.00,6.00,2.00,-86.40
8.056,4.00,5.00,6.00,7.00,3.00,-84.60
8.093,4.00,5.00,6.00,7.00,3.00,-84.60
8.133,5.00,6.00,7.00,8.00,4.00,-82.80
8.168,5.00,6.00,7.00,8.00,4.00,-82.80
8.216,6.00,7.00,8.00,9.00,5.00,-81.00
8.253,6.00,7.00,8.00,9.00,5.00,-81.00
8.293,6.00,7.00,8.00,9.00,5.00,-81.00
8.334,7.00,8.00,9.00,10.00,6.00,-79.20
8.372,7.00,8.00,9.00,10.00,6.00,-79.20
8.414,8.00,9.00,10.00,11.00,7.00,-77.40
8.455,8.00,9.00,10.00,11.00,7.00,-77.40
8.488,9.00,10.00,11.00,12.00,8.00,-75.60
8.535,9.00,10.00,11.00,12.00,8.00,-75.60
8.575,10.00,11.00,12.00,13.00,9.00,-73.80
8.613,10.00,11.00,12.00,13.00,9.00,-73.80
8.654,10.00,11.00,12.00,13.00,9.00,-73.80
8.695,11.00,12.00,13.00,14.00,10.00,-72.00
8.733,11.00,12.00,13.00,14.00,10.00,-72.00
8.774,12.00,13.00,14.00,15.00,11.00,-70.20
8.816,12.00,13.00,14.00,15.00,11.00,-70.20
8.853,13.00,14.00,15.00,16.00,12.00,-68.40
8.893,13.00,14.00,15.00,16.00,12.00,-68.40
8.936,13.00,14.00,15.00,16.00,12.00,-68.40
8.972,14.00,15.00,16.00,17.00,13.00,-66.60
9.014,14.00,15.00,16.00,17.00,13.00,-66.60
9.055,15.00,16.00,17.00,18.00,14.00,-64.80
9.093,15.00,16.00,17.00,18.00,14.00,-64.80
9.133,16.00,17.00,18.00,19.00,15.00,-63.00
9.167,16.00,17.00,18.00,19.00,15.00,-63.00
9.208,16.00,17.00,18.00,19.00,15.00,-63.00
9.255,17.00,18.00,19.00,20.00,16.00,-61.20
9.296,17.00,18.00,19.00,20.00,16.00,-61.20
9.332,18.00,19.00,20.00,21.00,17.00,-59.40
9.374,18.00,19.00,20.00,21.00,17.00,-59.40
9.415,19.00,20.00,21.00,22.00,18.00,-57.60
9.453,19.00,20.00,21.00,22.00,18.00,-57.60
9.49,20.00,21.00,22.00,23.00,19.00,-55.80
9.534,20.00,21.00,22.00,23.00,19.00,-55.80
9.572,20.00,21.00,22.00,23.00,19.00,-55.80
9.61,21.00,22.00,23.00,24.00,20.00,-54.00
9.65,21.00,22.00,23.00,24.00,20.00,-54.00
9.694,22.00,23.00,24.00,25.00,21.00,-52.20
9.735,22.00,23.00,24.00,25.00,21.00,-52.20
9.775,23.00,24.00,25.00,26.00,22.00,-50.40
9.813,23.00,24.00,25.00,26.00,22.00,-50.40
9.855,23.00,24.00,25.00,26.00,22.00,-50.40
9.895,24.00,25.00,26.00,27.00,23.00,-48.60
9.933,24.00,25.00,26.00,27.00,23.00,-48.60
9.977,25.00,26.00,27.00,28.00,24.00,-46.80
10.014,25.00,26.00,27.00,28.00,24.00,-46.80
10.051,26.00,27.00,28.00,29.00,25.00,-45.00
10.091,26.00,27.00,28.00,29.00,25.00,-45.00
10.137,27.00,28.00,29.00,30.00,26.00,-43.20
10.17,27.00,28.00,29.00,30.00,26.00,-43.20
10.211,27.00,28.00,29.00,30.00,26.00,-43.20
10.256,28.00,29.00,30.00,31.00,27.00,-41.40
10.292,28.00,29.00,30.00,31.00,27.00,-41.40
10.333,29.00,30.00,31.00,32.00,28.00,-39.60
10.374,29.00,30.00,31.00,32.00,28.00,-39.60
10.413,30.00,31.00,32.00,33.00,29.00,-37.80
10.452,30.00,31.00,32.00,33.00,29.00,-37.80
10.495,31.00,32.00,33.00,34.00,30.00,-36.00
10.534,31.00,32.00,33.00,34.00,30.00,-36.00
10.569,31.00,32.00,33.00,34.00,30.00,-36.00
10.608,32.00,33.00,34.00,35.00,31.00,-34.20
10.653,32.00,33.00,34.00,35.00,31.00,-34.20
10.696,33.00,34.00,35.00,36.00,32.00,-32.40
10.733,33.00,34.00,35.00,36.00,32.00,-32.40
10.773,34.00,35.00,36.00,37.00,33.00,-30.60
10.814,34.00,35.00,36.00,37.00,33.00,-30.60
10.855,34.00,35.00,36.00,37.00,33.00,-30.60
10.893,35.00,36.00,37.00,38.00,34.00,-28.80
10.935,35.00,36.00,37.00,38.00,34.00,-28.80
10.976,36.00,37.00,38.00,39.00,35.00,-27.00
11.013,36.00,37.00,38.00,39.00,35.00,-27.00
11.054,37.00,38.00,39.00,40.00,36.00,-25.20
11.094,37.00,38.00,39.00,40.00,36.00,-25.20
11.133,37.00,38.00,39.00,40.00,36.00,-25.20
11.171,38.00,39.00,40.00,41.00,37.00,-23.40
11.213,38.00,39.00,40.00,41.00,37.00,-23.40
11.251,39.00,40.00,41.00,42.00,38.00,-21.60
11.291,39.00,40.00,41.00,42.00,38.00,-21.60
11.329,40.00,41.00,42.00,43.00,39.00,-19.80
11.373,40.00,41.00,42.00,43.00,39.00,-19.80
11.414,41.00,42.00,43.00,44.00,40.00,-18.00
11.456,41.00,42.00,43.00,44.00,40.00,-18.00
11.493,41.00,42.00,43.00,44.00,40.00,-18.00
11.533,42.00,43.00,44.00,45.00,41.00,-16.20
11.576,42.00,43.00,44.00,45.00,41.00,-16.20
11.61,43.00,44.00,45.00,46.00,42.00,-14.40
11.654,43.00,44.00,45.00,46.00,42.00,-14.40
11.695,44.00,45.00,46.00,47.00,43.00,-12.60
11.733,44.00,45.00,46.00,47.00,43.00,-12.60
11.774,44.00,45.00,46.00,47.00,43.00,-12.60
11.813,45.00,46.00,47.00,48.00,44.00,-10.80
11.853,45.00,46.00,47.00,48.00,44.00,-10.80
11.888,46.00,47.00,48.00,49.00,45.00,-9.00
11.927,46.00,47.00,48.00,49.00,45.00,-9.00
11.973,47.00,48.00,49.00,50.00,46.00,-7.20
12.014,47.00,48.00,49.00,50.00,46.00,-7.20
12.053,48.00,49.00,50.00,51.00,47.00,-5.40
12.094,48.00,49.00,50.00,51.00,47.00,-5.40
12.135,48.00,49.00,50.00,51.00,47.00,-5.40
12.168,49.00,50.00,51.00,52.00,48.00,-3.60
12.213,49.00,50.00,51.00,52.00,48.00,-3.60
12.253,50.00,51.00,52.00,53.00,49.00,-1.80
12.295,50.00,51.00,52.00,53.00,49.00,-1.80
12.333,51.00,52.00,53.00,54.00,50.00,0.00
12.371,51.00,52.00,53.00,54.00,50.00,0.00
12.412,51.00,52.00,53.00,54.00,50.00,0.00
12.453,52.00,53.00,54.00,55.00,51.00,1.80
12.496,52.00,53.00,54.00,55.00,51.00,1.80
12.536,53.00,54.00,55.00,56.00,52.00,3.60
12.573,53.00,54.00,55.00,56.00,52.00,3.60
12.614,54.00,55.00,56.00,57.00,53.00,5.40
12.655,54.00,55.00,56.00,57.00,53.00,5.40
12.694,55.00,56.00,57.00,58.00,54.00,7.20
12.732,55.00,56.00,57.00,58.00,54.00,7.20
12.775,55.00,56.00,57.00,58.00,54.00,7.20
12.813,56.00,57.00,58.00,59.00,55.00,9.00
12.852,56.00,57.00,58.00,59.00,55.00,9.00
12.896,57.00,58.00,59.00,60.00,56.00,10.80
12.929,57.00,58.00,59.00,60.00,56.00,10.80
12.976,58.00,59.00,60.00,61.00,57.00,12.60
13.014,58.00,59.00,60.00,61.00,57.00,12.60
13.053,58.00,59.00,60.00,61.00,57.00,12.60
13.094,59.00,60.00,61.00,62.00,58.00,14.40
13.137,59.00,60.00,61.00,62.00,58.00,14.40
13.171,60.00,61.00,62.00,63.00,59.00,16.20
13.211,60.00,61.00,62.00,63.00,59.00,16.20
13.256,61.00,62.00,63.00,64.00,60.00,18.00
13.293,61.00,62.00,63.00,64.00,60.00,18.00
13.336,61.00,62.00,63.00,64.00,60.00,18.00
13.375,62.00,63.00,64.00,65.00,61.00,19.80
13.412,62.00,63.00,64.00,65.00,61.00,19.80
13.45,63.00,64.00,65.00,66.00,62.00,21.60
13.493,63.00,64.00,65.00,66.00,62.00,21.60
13.532,64.00,65.00,66.00,67.00,63.00,23.40
13.571,64.00,65.00,66.00,67.00,63.00,23.40
13.616,65.00,66.00,67.00,68.00,64.00,25.20
13.648,65.00,66.00,67.00,68.00,64.00,25.20
13.687,65.00,66.00,67.00,68.00,64.00,25.20
13.733,66.00,67.00,68.00,69.00,65.00,27.00
13.773,66.00,67.00,68.00,69.00,65.00,27.00
13.814,67.00,68.00,69.00,70.00,66.00,28.80
13.856,67.00,68.00,69.00,70.00,66.00,28.80
13.892,68.00,69.00,70.00,71.00,67.00,30.60
13.935,68.00,69.00,70.00,71.00,67.00,30.60
13.97,69.00,70.00,71.00,72.00,68.00,32.40
14.012,69.00,70.00,71.00,72.00,68.00,32.40
14.051,69.00,70.00,71.00,72.00,68.00,32.40
14.094,70.00,71.00,72.00,73.00,69.00,34.20
14.136,70.00,71.00,72.00,73.00,69.00,34.20
14.174,71.00,72.00,73.00,74.00,70.00,36.00
14.213,71.00,72.00,73.00,74.00,70.00,36.00
14.252,72.00,73.00,74.00,75.00,71.00,37.80
14.291,72.00,73.00,74.00,75.00,71.00,37.80
14.33,72.00,73.00,74.00,75.00,71.00,37.80
14.373,73.00,74.00,75.00,76.00,72.00,39.60
14.417,73.00,74.00,75.00,76.00,72.00,39.60
14.456,74.00,75.00,76.00,77.00,73.00,41.40
14.492,74.00,75.00,76.00,77.00,73.00,41.40
14.534,75.00,76.00,77.00,78.00,74.00,43.20
14.576,75.00,76.00,77.00,78.00,74.00,43.20
14.613,76.00,77.00,78.00,79.00,75.00,45.00
14.656,76.00,77.00,78.00,79.00,75.00,45.00
14.696,76.00,77.00,78.00,79.00,75.00,45.00
14.734,77.00,78.00,79.00,80.00,76.00,46.80
14.776,77.00,78.00,79.00,80.00,76.00,46.80
14.815,78.00,79.00,80.00,81.00,77.00,48.60
