time,flex0,flex1,flex2,flex3,flex4,gyro
33.756,53,100,47,100,14,-8.63
33.798,53,100,47,100,13,-8.60
33.889,53,100,47,100,14,-8.62
33.929,53,100,47,100,14,-8.62
33.969,53,100,47,100,14,-8.62
34.009,53,100,47,100,14,-8.62
34.05,53,100,47,100,14,-8.62
34.09,53,100,47,100,13,-8.64
34.129,53,100,47,100,13,-8.64
34.17,53,100,47,100,13,-8.64
34.21,53,100,47,100,13,-8.63
34.25,53,100,47,100,13,-8.63
34.291,53,100,47,100,13,-8.63
34.329,53,100,47,100,14,-8.64
34.369,53,100,47,100,14,-8.64
34.409,53,100,47,100,14,-8.64
34.449,53,100,47,100,13,-8.57
34.489,53,100,47,100,13,-8.57
34.529,53,100,47,100,13,-8.57
34.569,53,100,47,100,13,-8.57
34.609,53,100,47,100,13,-8.57
34.649,53,100,47,100,13,-8.57
34.689,53,100,47,100,14,-8.54
34.732,53,100,47,100,14,-8.54
